id,observed_on,user_id,quality_grade,url,image_url,description,num_identification_agreements,num_identification_disagreements,latitude,longitude,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_class_name,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name,taxon_subspecies_name,field:eventid,field:field id,field:bin
9488787,5/25/2016,175394,research,https://www.inaturalist.org/observations/9488787,https://static.inaturalist.org/photos/12921467/medium.jpg?1516070249,"dark brown orange butterfly
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.254069,47.421911,Arnetta hyposticta,Arnetta hyposticta,Angled Sylph,Insecta,627720,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Arnetta,Arnetta hyposticta,,CVB_05,XMAD_058,BOLD:AAK0058
9488789,5/25/2016,175394,research,https://www.inaturalist.org/observations/9488789,https://static.inaturalist.org/photos/12921526/medium.jpg?1516070452,"weird bee, looks like honeybee
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",2,0,-21.254069,47.421911,Malagasy Honey Bee,Apis mellifera unicolor,Malagasy Honey Bee,Insecta,469402,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,Apis mellifera unicolor,CVB_05,XMAD_059,BOLD:AAA2326
9488790,5/25/2016,175394,needs_id,https://www.inaturalist.org/observations/9488790,https://static.inaturalist.org/photos/12921549/medium.jpg?1516070490,"very hairy caterpillar, steel blue body
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.254069,47.421911,Cyana,Cyana,,Insecta,125233,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Cyana,,,CVB_05,XMAD_060,BOLD:ACM6874
9488792,5/25/2016,175394,needs_id,https://www.inaturalist.org/observations/9488792,https://static.inaturalist.org/photos/12921573/medium.jpg?1516070579,"black with brown/ tan spots
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.254069,47.421911,Dirt-colored Seed Bugs,Dieuches,,Insecta,376192,Animalia,Arthropoda,Insecta,Hemiptera,Rhyparochromidae,Dieuches,,,CVB_05,XMAD_061,BOLD:ADH9119
9488794,5/25/2016,175394,needs_id,https://www.inaturalist.org/observations/9488794,https://static.inaturalist.org/photos/12921584/medium.jpg?1516070631,"stink bug that was bathed, mottled dark brown with spotted margin
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.254069,47.421911,Memmia,Memmia,,Insecta,708152,Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Memmia,,,CVB_05,XMAD_062,BOLD:ADH8657
9488797,5/25/2016,175394,needs_id,https://www.inaturalist.org/observations/9488797,https://static.inaturalist.org/photos/12921628/medium.jpg?1516070806,"beetle nymph, black and purple
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.254069,47.421911,Coccinellidae,Coccinellidae,Lady Beetles,Insecta,48486,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,,,,CVB_05,XMAD_064,BOLD:ADI0633
9488798,5/25/2016,175394,research,https://www.inaturalist.org/observations/9488798,https://static.inaturalist.org/photos/12921640/medium.jpg?1516070881,"orange and black with white spots underneath
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",2,0,-21.254069,47.421911,Common Mimic Acraea,Acraea encedon encedon,Common Mimic Acraea,Insecta,340845,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Acraea,Acraea encedon,Acraea encedon encedon,CVB_05,XMAD_065,BOLD:AAC4394
9488800,5/25/2016,175394,research,https://www.inaturalist.org/observations/9488800,https://static.inaturalist.org/photos/12921663/medium.jpg?1516070955,"white butterfly
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.254069,47.421911,Mylothris phileris,Mylothris phileris,,Insecta,533162,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Mylothris,Mylothris phileris,,CVB_05,XMAD_066,BOLD:AAE0758
9488801,5/25/2016,175394,needs_id,https://www.inaturalist.org/observations/9488801,https://static.inaturalist.org/photos/12921697/medium.jpg?1516071044,"brown and white, orange bodied moth
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.254069,47.421911,Chiromachla insulare,Chiromachla insulare,,Insecta,520713,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Chiromachla,Chiromachla insulare,,CVB_05,XMAD_067,BOLD:ADH7848
9488802,5/25/2016,175394,casual,https://www.inaturalist.org/observations/9488802,,small moth. Light brown and white,0,0,-21.254069,47.421911,Cnaphalocrocis poeyalis,Cnaphalocrocis poeyalis,Lesser Rice-leafroller,Insecta,196584,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Cnaphalocrocis,Cnaphalocrocis poeyalis,,CVB_05,XMAD_068,BOLD:AAC4722
9488803,5/25/2016,175394,needs_id,https://www.inaturalist.org/observations/9488803,https://static.inaturalist.org/photos/12921729/medium.jpg?1516071152,"little brown moth
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.254069,47.421911,Geometridae,Geometridae,Geometer Moths,Insecta,49530,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,,,,CVB_05,XMAD_069,BOLD:AAJ5517
9488805,5/25/2016,175394,needs_id,https://www.inaturalist.org/observations/9488805,https://static.inaturalist.org/photos/12921746/medium.jpg?1516071230,"small spider with long skinny legs
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.254069,47.421911,Araneae,Araneae,Spiders,Arachnida,47118,Animalia,Arthropoda,Arachnida,Araneae,,,,,CVB_05,XMAD_070,BOLD:ADH8913
9488806,5/25/2016,175394,needs_id,https://www.inaturalist.org/observations/9488806,https://static.inaturalist.org/photos/12921767/medium.jpg?1516071297,"black caterpillar with reddish dots at base of hairs
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.254069,47.421911,Asota borbonica,Asota borbonica,,Insecta,541952,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Asota,Asota borbonica,,CVB_05,XMAD_071,BOLD:ACG5277
9488807,5/25/2016,175394,casual,https://www.inaturalist.org/observations/9488807,,busted hawkmoth,0,0,-21.254069,47.421911,Saturniidae,Saturniidae,"Emperor, Royal, Moon, and Giant Silk Moths",Insecta,47918,Animalia,Arthropoda,Insecta,Lepidoptera,Saturniidae,,,,CVB_05,XMAD_072,BOLD:ADI0655
9488809,5/25/2016,175394,research,https://www.inaturalist.org/observations/9488809,https://static.inaturalist.org/photos/12921792/medium.jpg?1516071393,"black and yellow kite spider
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",4,0,-21.254069,47.421911,Gasteracantha rhomboidea madagascariensis,Gasteracantha rhomboidea madagascariensis,,Arachnida,513228,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Gasteracantha,Gasteracantha rhomboidea,Gasteracantha rhomboidea madagascariensis,CVB_05,XMAD_073,BOLD:ADH8039
9488810,5/25/2016,175394,needs_id,https://www.inaturalist.org/observations/9488810,https://static.inaturalist.org/photos/12921801/medium.jpg?1516071468,"shield bug with red margin
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",2,0,-21.254069,47.421911,Tessaratomid Bugs,Tessaratomidae,Tessaratomid Bugs,Insecta,143913,Animalia,Arthropoda,Insecta,Hemiptera,Tessaratomidae,,,,CVB_05,XMAD_074,
9488812,5/25/2016,175394,needs_id,https://www.inaturalist.org/observations/9488812,https://static.inaturalist.org/photos/12921832/medium.jpg?1516071559,"plume moth with spots on wing tips
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",3,1,-21.254069,47.421911,Plume Moths,Pterophoridae,Plume Moths,Insecta,47404,Animalia,Arthropoda,Insecta,Lepidoptera,Pterophoridae,,,,CVB_05,XMAD_075,BOLD:ADH9110
9488813,5/25/2016,175394,needs_id,https://www.inaturalist.org/observations/9488813,https://static.inaturalist.org/photos/12921896/medium.jpg?1516071692,"green shield bug
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.254069,47.421911,Nezara,Nezara,,Insecta,141726,Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Nezara,,,CVB_05,XMAD_076,BOLD:ADI0986
9488814,5/25/2016,175394,needs_id,https://www.inaturalist.org/observations/9488814,https://static.inaturalist.org/photos/12921912/medium.jpg?1516071760,"black wasp w spine on last leg, white horizontal broken stripe on segments
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",2,0,-21.254069,47.421911,Spider Wasps,Pompilidae,Spider Wasps,Insecta,54028,Animalia,Arthropoda,Insecta,Hymenoptera,Pompilidae,,,,CVB_05,XMAD_077,BOLD:ADH8589
9488816,5/25/2016,175394,needs_id,https://www.inaturalist.org/observations/9488816,https://static.inaturalist.org/photos/12921987/medium.jpg?1516071890,"higher spired snail
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.254069,47.421911,Gastropoda,Gastropoda,Gastropods,Mollusca,47114,Animalia,Mollusca,Gastropoda,,,,,,CVB_05,XMAD_078,BOLD:ADH9626
9488817,5/25/2016,175394,needs_id,https://www.inaturalist.org/observations/9488817,https://static.inaturalist.org/photos/12922036/medium.jpg?1516071971,"black caterpillar, base of tufts red, yellow/white joining stripes
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.254069,47.421911,Arctiinae,Arctiinae,Tiger Moths and Allies,Insecta,47606,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,,,,CVB_05,XMAD_079,BOLD:ACT0485
9488820,5/25/2016,175394,needs_id,https://www.inaturalist.org/observations/9488820,https://static.inaturalist.org/photos/12922079/medium.jpg?1516072054,"giraffe weevil
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",5,0,-21.254069,47.421911,Apoderinae,Apoderinae,,Insecta,507955,Animalia,Arthropoda,Insecta,Coleoptera,Attelabidae,,,,CVB_05,XMAD_080,BOLD:ADI0080
9488821,5/25/2016,175394,needs_id,https://www.inaturalist.org/observations/9488821,https://static.inaturalist.org/photos/12922108/medium.jpg?1516072118,"Bollywood shield bug, golden transluscent
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",5,1,-21.254069,47.421911,Cassidinae,Cassidinae,Tortoise and Hispine Beetles,Insecta,52064,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,,,,CVB_05,XMAD_081,BOLD:ADH8890
9488822,5/25/2016,175394,needs_id,https://www.inaturalist.org/observations/9488822,https://static.inaturalist.org/photos/12922125/medium.jpg?1516072174,"orange ladybird
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",3,1,-21.254069,47.421911,Leaf Beetles,Chrysomelidae,Leaf Beetles,Insecta,51146,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,,,,CVB_05,XMAD_082,BOLD:ADH7567
9488824,5/25/2016,175394,needs_id,https://www.inaturalist.org/observations/9488824,https://static.inaturalist.org/photos/12922174/medium.jpg?1516072270,"stink bug with horns on shield
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.254069,47.421911,Glottaspis,Glottaspis,,Insecta,709693,Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Glottaspis,,,CVB_05,XMAD_083,BOLD:ADH9150
9488825,5/25/2016,175394,needs_id,https://www.inaturalist.org/observations/9488825,https://static.inaturalist.org/photos/12922190/medium.jpg?1516072327,"small spider, croucher
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.254069,47.421911,Araneidae,Araneidae,Orbweavers,Arachnida,47535,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,,,,CVB_05,XMAD_084,BOLD:ADH7493
9488827,5/25/2016,175394,needs_id,https://www.inaturalist.org/observations/9488827,https://static.inaturalist.org/photos/12922205/medium.jpg?1516072396,"small green treehopper
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.254069,47.421911,Planthoppers,Fulgoroidea,Planthoppers,Insecta,52073,Animalia,Arthropoda,Insecta,Hemiptera,,,,,CVB_05,XMAD_085,BOLD:ADI0639
9488829,5/25/2016,175394,needs_id,https://www.inaturalist.org/observations/9488829,https://static.inaturalist.org/photos/12922235/medium.jpg?1516072476,"small black treehopper
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.254069,47.421911,Aphrophoridae,Aphrophoridae,True Spittlebugs,Insecta,56195,Animalia,Arthropoda,Insecta,Hemiptera,Aphrophoridae,,,,CVB_05,XMAD_086,BOLD:ADI0871
9488830,5/25/2016,175394,needs_id,https://www.inaturalist.org/observations/9488830,https://static.inaturalist.org/photos/12922263/medium.jpg?1516072557,"smaller orange ladybird?
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.254069,47.421911,Eumolpinae,Eumolpinae,,Insecta,357454,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,,,,CVB_05,XMAD_087,BOLD:ADH9846
9488832,5/25/2016,175394,needs_id,https://www.inaturalist.org/observations/9488832,https://static.inaturalist.org/photos/12922284/medium.jpg?1516072615,"black-yellow fly
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.254069,47.421911,Melanostoma bituberculatum,Melanostoma bituberculatum,,Insecta,627712,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Melanostoma,Melanostoma bituberculatum,,CVB_05,XMAD_088,
9488833,5/25/2016,175394,research,https://www.inaturalist.org/observations/9488833,https://static.inaturalist.org/photos/12922307/medium.jpg?1516072684,"huntsman like
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",2,0,-21.254069,47.421911,Nephilingis livida,Nephilingis livida,Madagascar Hermit Spider,Arachnida,485722,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Nephilingis,Nephilingis livida,,CVB_05,XMAD_089,BOLD:ACQ4246
9488834,5/25/2016,175394,needs_id,https://www.inaturalist.org/observations/9488834,https://static.inaturalist.org/photos/12922350/medium.jpg?1516072742,"mottled (picture-wing) wings, 3 antennae segments
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",4,1,-21.254069,47.421911,Lauxaniid flies,Lauxaniidae,Lauxaniid flies,Insecta,118991,Animalia,Arthropoda,Insecta,Diptera,Lauxaniidae,,,,CVB_05,XMAD_090,BOLD:ADI0287
9488838,5/25/2016,175394,research,https://www.inaturalist.org/observations/9488838,https://static.inaturalist.org/photos/12922376/medium.jpg?1516072777,"long ant from across road
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.254069,47.421911,Tetraponera grandidieri,Tetraponera grandidieri,,Insecta,627722,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetraponera,Tetraponera grandidieri,,CVB_05,XMAD_091,BOLD:AAF1546
9488839,5/25/2016,175394,needs_id,https://www.inaturalist.org/observations/9488839,https://static.inaturalist.org/photos/12922416/medium.jpg?1516072867,"lirradescent green with banded butt, long legs
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.254069,47.421911,Dolichopodidae,Dolichopodidae,Long-legged Flies,Insecta,68020,Animalia,Arthropoda,Insecta,Diptera,Dolichopodidae,,,,CVB_05,XMAD_092,BOLD:ADH7858
9488840,5/25/2016,175394,research,https://www.inaturalist.org/observations/9488840,https://static.inaturalist.org/photos/12922441/medium.jpg?1516072938,"yellow/green racing stripe
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",2,0,-21.254069,47.421911,Macumada tergiplagatula,Macumada tergiplagatula,,Insecta,851644,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Macumada,Macumada tergiplagatula,,CVB_05,XMAD_093,BOLD:ADH8045
9488841,5/25/2016,175394,needs_id,https://www.inaturalist.org/observations/9488841,https://static.inaturalist.org/photos/12922464/medium.jpg?1516073013,"irradescent green, long-legged, painted wings
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.254069,47.421911,Dolichopodidae,Dolichopodidae,Long-legged Flies,Insecta,68020,Animalia,Arthropoda,Insecta,Diptera,Dolichopodidae,,,,CVB_05,XMAD_094,BOLD:ACS1088
9488842,5/25/2016,175394,needs_id,https://www.inaturalist.org/observations/9488842,https://static.inaturalist.org/photos/12922493/medium.jpg?1516073073,"weird spiky coccon
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.254069,47.421911,Paragus borbonicus,Paragus borbonicus,,Insecta,569611,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Paragus,Paragus borbonicus,,CVB_05,XMAD_095,BOLD:AAZ8128
9488845,5/25/2016,175394,needs_id,https://www.inaturalist.org/observations/9488845,https://static.inaturalist.org/photos/12922514/medium.jpg?1516073124,"ant-like fly
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.254069,47.421911,Platystomatidae,Platystomatidae,Signal Flies,Insecta,62007,Animalia,Arthropoda,Insecta,Diptera,Platystomatidae,,,,CVB_05,XMAD_096,BOLD:ACA6561
9488847,5/25/2016,175394,needs_id,https://www.inaturalist.org/observations/9488847,https://static.inaturalist.org/photos/12922572/medium.jpg?1516073201,"lost voucher, no DNA
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.254069,47.421911,Derbid Planthoppers,Derbidae,Derbid Planthoppers,Insecta,132158,Animalia,Arthropoda,Insecta,Hemiptera,Derbidae,,,,CVB_05,XMAD_097,
9488848,5/25/2016,175394,needs_id,https://www.inaturalist.org/observations/9488848,https://static.inaturalist.org/photos/12922594/medium.jpg?1516073249,"dark, irradescent green, small beetle
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.254069,47.421911,Flea Beetles,Altica,Metallic Flea Beetles,Insecta,173228,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Altica,,,CVB_05,XMAD_098,BOLD:ABY3163
